query,user_id,expertise,task,Duration_key1_mean,Duration_key1_std,Duration_key2_mean,Duration_key2_std,DD_time_mean,DD_time_std,UD_time_mean,UD_time_std,UU_time_mean,UU_time_std,DU_time_mean,DU_time_std,Backspace_count,Typing_speed_kpm,typing_features
CPU 시간 할당 비율이 뭐야?,p25,Beginner,task2,139.5625,154.70511752071025,112.78125,33.70338776405413,167.53125,142.8355662709239,27.96875,173.89104567552937,140.75,174.35928793821844,280.3125,145.23827752374547,0,362.0592117669244,"• Duration: mean=139.56 / std=154.71
• DD-time: mean=167.53 / std=142.84
• UD-time: mean=27.97 / std=173.89
• UU-time: mean=140.75 / std=174.36
• DU-time: mean=280.31 / std=145.24
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 362.06
"
"Can you explain carefully symmetry elements, criteria for point group classification and correlation with spectroscopic properties so that I can prepare an exam?",p4,Beginner,task1,122.98795180722891,30.119154874015575,122.22289156626506,28.73565550048782,168.66867469879517,277.12975603396507,45.68072289156626,278.35508256501674,167.90361445783134,272.0867114217655,290.89156626506025,271.66813587473445,2,356.7974207415368,"• Duration: mean=122.99 / std=30.12
• DD-time: mean=168.67 / std=277.13
• UD-time: mean=45.68 / std=278.36
• UU-time: mean=167.90 / std=272.09
• DU-time: mean=290.89 / std=271.67
• Total number of Backspace keys: 2
• Typing speed (keystrokes per minute): 356.80
"
Can you explain in detail correlation with spectroscopic properties(e.g. IR and Raman activity)?,p4,Beginner,task1,129.02970297029702,63.82028759658555,129.02970297029702,63.820287596585544,155.32673267326732,159.23819321449804,26.297029702970296,175.52285005402885,155.32673267326732,189.33880262169671,284.35643564356434,170.5853794531299,0,396.38932496075347,"• Duration: mean=129.03 / std=63.82
• DD-time: mean=155.33 / std=159.24
• UD-time: mean=26.30 / std=175.52
• UU-time: mean=155.33 / std=189.34
• DU-time: mean=284.36 / std=170.59
• Total number of Backspace keys: 0
• Typing speed (keystrokes per minute): 396.39
"
Can you provide as many examples as possible so that I can prepare a quiz related to those concepts?,p4,Beginner,task1,121.73584905660377,33.44143477407074,120.16822429906541,30.07176510035789,322.1588785046729,1080.1244962270202,202.0943396226415,1083.9253842559096,322.3490566037736,1081.022787676232,442.32710280373834,1077.542537580881,3,185.97375510558788,"• Duration: mean=121.74 / std=33.44
• DD-time: mean=322.16 / std=1080.12
• UD-time: mean=202.09 / std=1083.93
• UU-time: mean=322.35 / std=1081.02
• DU-time: mean=442.33 / std=1077.54
• Total number of Backspace keys: 3
• Typing speed (keystrokes per minute): 185.97
"
Can you provide as many examples of symmetry elements and point group classification as possible so that I can prepare a quiz?,p4,Beginner,task1,114.3160621761658,45.86073348824075,114.57512953367876,46.20894352364783,146.1865284974093,173.23402531231193,31.870466321243523,176.58260227242724,146.4455958549223,179.79267108771884,260.7616580310881,178.42731708056917,33,413.11405229924014,"• Duration: mean=114.32 / std=45.86
• DD-time: mean=146.19 / std=173.23
• UD-time: mean=31.87 / std=176.58
• UU-time: mean=146.45 / std=179.79
• DU-time: mean=260.76 / std=178.43
• Total number of Backspace keys: 33
• Typing speed (keystrokes per minute): 413.11
"
D들어간거는 무슨 점군이데,p1,Novice,task1,113.24324324324324,82.47706934031402,107.8157894736842,73.86432239134709,210.0,324.22456348581545,54.189189189189186,204.46173750142614,153.05405405405406,209.4248666581282,317.8157894736842,373.8683722166859,3,278.59237536656894,"• Duration: mean=113.24 / std=82.48
• DD-time: mean=210.00 / std=324.22
• UD-time: mean=54.19 / std=204.46
• UU-time: mean=153.05 / std=209.42
• DU-time: mean=317.82 / std=373.87
• Total number of Backspace keys: 3
• Typing speed (keystrokes per minute): 278.59
"
"Explain process scheduling algorithms, particularly priority scheduling and multilevel queue scheduling",p4,Expert,task2,117.44845360824742,58.34753767758068,117.20618556701031,58.27164156127044,212.36082474226805,414.16959019440725,94.91237113402062,417.41197148551737,212.11855670103094,440.66759453885703,329.5670103092784,437.3807202541998,46,283.3012875118651,"• Duration: mean=117.45 / std=58.35
• DD-time: mean=212.36 / std=414.17
• UD-time: mean=94.91 / std=417.41
• UU-time: mean=212.12 / std=440.67
• DU-time: mean=329.57 / std=437.38
• Total number of Backspace keys: 46
• Typing speed (keystrokes per minute): 283.30
"
"FCFS, SJF, Round Robin 이 세개의 스케쥴링 방법에 대해서 각각 상세히 설명해줘",p15,Beginner,task2,188.41717791411043,453.90914977152386,178.68711656441718,437.24469124070293,308.22085889570553,386.099920294099,119.8036809815951,602.3296937611218,298.4907975460123,783.64273139636,486.9079754601227,623.2016776175928,28,194.99551390688865,"• Duration: mean=188.42 / std=453.91
• DD-time: mean=308.22 / std=386.10
• UD-time: mean=119.80 / std=602.33
• UU-time: mean=298.49 / std=783.64
• DU-time: mean=486.91 / std=623.20
• Total number of Backspace keys: 28
• Typing speed (keystrokes per minute): 195.00
"
"H2O가 C2V 형태라서 진동모드 개수가 3x3-6=3개 진동이 있다고 했는데, 이건 어떻게 계산한거야?",p22,Novice,task1,104.25,47.232860529216886,102.86309523809524,44.933607122562165,124.0952380952381,124.49665065813083,19.845238095238095,130.76701355263833,122.70833333333333,131.7686392940187,226.95833333333334,127.72656770540888,24,486.5099666972344,"• Duration: mean=104.25 / std=47.23
• DD-time: mean=124.10 / std=124.50
• UD-time: mean=19.85 / std=130.77
• UU-time: mean=122.71 / std=131.77
• DU-time: mean=226.96 / std=127.73
• Total number of Backspace keys: 24
• Typing speed (keystrokes per minute): 486.51
"
H2O의 점군이 C2v 잖아 여기서 v는 뭘 의미하는거야,p6,Novice,task1,111.2125,48.58808880186296,109.8875,47.824042931129114,249.2125,513.3104445654697,138.0,506.0003752437694,247.8875,526.7193904703608,359.1,534.6235301474691,7,241.06066693451186,"• Duration: mean=111.21 / std=48.59
• DD-time: mean=249.21 / std=513.31
• UD-time: mean=138.00 / std=506.00
• UU-time: mean=247.89 / std=526.72
• DU-time: mean=359.10 / std=534.62
• Total number of Backspace keys: 7
• Typing speed (keystrokes per minute): 241.06
"
"I am currently researching on the process scheduling algorithms used in operating systems.
There are two things that I would like to know.

A) Priority scheduling
B) Multilevel Queue Scheduling

I would like you to explain their design and implementation strategies in detail(e.g. data structure design, time allocation methods, priority handling logic, etc.)

Take as much time as possible and give me the best result so that I can prepare an exam.",p4,Expert,task2,124.02325581395348,66.98012632262366,123.91666666666667,66.92983453445157,144.15116279069767,114.58175704355808,20.127906976744185,129.53213462033298,144.04457364341084,145.23816379631305,268.0678294573643,131.49351658843926,46,134.95632023488983,"• Duration: mean=124.02 / std=66.98
• DD-time: mean=144.15 / std=114.58
• UD-time: mean=20.13 / std=129.53
• UU-time: mean=144.04 / std=145.24
• DU-time: mean=268.07 / std=131.49
• Total number of Backspace keys: 46
• Typing speed (keystrokes per minute): 134.96
"
"I am currently researching on the process scheduling algorithms used in operating systems.
There are two things that I would like to know.

A) Priority scheduling
B) Multilevel Queue Scheduling

I would like you to explain their design and implementation strategies in detail(e.g. data structure design, time allocation methods, priority handling logic, etc.)

Take as much time as possible and give me the best result so that I can prepare an exam.",p4,Proficient,task2,124.33988212180746,88.7330576086754,124.29469548133595,88.69724000887808,749.6758349705304,10413.991575683694,625.335952848723,10415.927070373462,749.630648330059,10420.922549024132,873.9705304518664,10418.991186842037,46,134.95632023488983,"• Duration: mean=124.34 / std=88.73
• DD-time: mean=749.68 / std=10413.99
• UD-time: mean=625.34 / std=10415.93
• UU-time: mean=749.63 / std=10420.92
• DU-time: mean=873.97 / std=10418.99
• Total number of Backspace keys: 46
• Typing speed (keystrokes per minute): 134.96
"
"I am currently researching the molecular symmetry and point group classification system.
I am a beginner level, only know what molecular is.

There are three things I want to know.
A) Symmetry elements (e.g. roation axes, centers of inversion, mirror planes, etc.)
B) Criteria for point group classification
C) Correlation with spectroscopic properties (e.g. IR and Raman activity)

Can you explain those carefully?

Take as much time as possible and give me the best answer.",p4,Beginner,task1,152.58346333853353,670.9192385552907,152.50234009360375,670.9201520189567,325.5772230889236,963.0142428427014,172.99375975039,1176.3380785135707,325.49609984399376,1361.8875562983872,478.0795631825273,1181.6254277360097,57,184.49405647072368,"• Duration: mean=152.58 / std=670.92
• DD-time: mean=325.58 / std=963.01
• UD-time: mean=172.99 / std=1176.34
• UU-time: mean=325.50 / std=1361.89
• DU-time: mean=478.08 / std=1181.63
• Total number of Backspace keys: 57
• Typing speed (keystrokes per minute): 184.49
"
"I am researching on the major accounting issues arising in the preparation of consolidated financial statements.
Explain A) Elimination of investments in subsidiaries against equity B) Recognition of goodwill or bargain purchase gains C) Accounting treatment of non-controlling interests

I have an exam in an hour so give me the best result",p4,Novice,task3,125.02905569007264,52.296383957946716,125.16949152542372,52.30957456571101,180.01937046004844,262.6666638972362,54.99031476997579,269.494033118641,180.1598062953995,281.85804047868965,305.18886198547216,275.76643094972655,30,333.5127860026918,"• Duration: mean=125.03 / std=52.30
• DD-time: mean=180.02 / std=262.67
• UD-time: mean=54.99 / std=269.49
• UU-time: mean=180.16 / std=281.86
• DU-time: mean=305.19 / std=275.77
• Total number of Backspace keys: 30
• Typing speed (keystrokes per minute): 333.51
"
"I have an exam in an hour.

Quickly explain what priority scheduling and multilevel queue scheduling are so that I can excel the exam.",p4,Expert,task2,119.9874213836478,44.945112436351174,120.24528301886792,44.77958918252938,253.0251572327044,767.7285826242878,133.03773584905662,772.047424977957,253.28301886792454,771.2161211160654,373.2704402515723,767.2039872450753,12,237.6030484919429,"• Duration: mean=119.99 / std=44.95
• DD-time: mean=253.03 / std=767.73
• UD-time: mean=133.04 / std=772.05
• UU-time: mean=253.28 / std=771.22
• DU-time: mean=373.27 / std=767.20
• Total number of Backspace keys: 12
• Typing speed (keystrokes per minute): 237.60
"
"I have some curiosity about Goodwill and Bargain Purchase gains. Actually, in consolidated financial statments note their currency in aspect of ""one group"". Then why goodwill and Bargain Purchases gains are meaningful? They became a one group, isn't it?",p31,Beginner,task3,92.15704387990762,92.50164314126381,90.39953810623557,85.03569348487036,222.8337182448037,344.93950767205666,130.6766743648961,343.28962347981707,221.07621247113164,362.395203514155,313.23325635103924,363.69492532377967,80,271.331592689295,"• Duration: mean=92.16 / std=92.50
• DD-time: mean=222.83 / std=344.94
• UD-time: mean=130.68 / std=343.29
• UU-time: mean=221.08 / std=362.40
• DU-time: mean=313.23 / std=363.69
• Total number of Backspace keys: 80
• Typing speed (keystrokes per minute): 271.33
"
IFRS와 KIFRS에 대해 설명해줘,p25,Novice,task3,249.4,542.3613517733686,244.775,542.8997398821467,298.425,337.9797359651565,49.025,625.9794986198093,293.8,888.2973399164066,543.2,674.976930280033,3,202.34381586712757,"• Duration: mean=249.40 / std=542.36
• DD-time: mean=298.43 / std=337.98
• UD-time: mean=49.02 / std=625.98
• UU-time: mean=293.80 / std=888.30
• DU-time: mean=543.20 / std=674.98
• Total number of Backspace keys: 3
• Typing speed (keystrokes per minute): 202.34
"
IFRS의 간단한 예제를 들어서 설명해줘,p19,Novice,task3,108.23529411764706,139.73740919815197,106.86274509803921,140.46238209682235,204.92156862745097,351.0387353633359,96.68627450980392,384.6535319061079,203.54901960784315,440.19233585901924,311.7843137254902,409.41638041121365,2,371.3592233009709,"• Duration: mean=108.24 / std=139.74
• DD-time: mean=204.92 / std=351.04
• UD-time: mean=96.69 / std=384.65
• UU-time: mean=203.55 / std=440.19
• DU-time: mean=311.78 / std=409.42
• Total number of Backspace keys: 2
• Typing speed (keystrokes per minute): 371.36
"
IR 혹은 라만 활성에 대해 대표적인 분자들 예시로 몇가지 보여줘,p28,Beginner,task1,74.75925925925925,55.44145187819367,74.47222222222223,55.509948309926514,183.47222222222223,202.3537874514588,108.71296296296296,208.0298347998184,183.1851851851852,221.6145153714663,257.94444444444446,217.73574970091448,18,328.86723507917173,"• Duration: mean=74.76 / std=55.44
• DD-time: mean=183.47 / std=202.35
• UD-time: mean=108.71 / std=208.03
• UU-time: mean=183.19 / std=221.61
• DU-time: mean=257.94 / std=217.74
• Total number of Backspace keys: 18
• Typing speed (keystrokes per minute): 328.87
"
IR 혹은 라만 활성이 동시에 되는 분자도 있어? 있으면 예시와 함께 보여줘,p28,Beginner,task1,83.19852941176471,63.6004681852021,80.35766423357664,50.98092740633463,166.53284671532847,208.66212666494275,82.73529411764706,194.24860875784228,163.11029411764707,216.34018728379368,246.8905109489051,230.1457236197803,23,360.90621707060063,"• Duration: mean=83.20 / std=63.60
• DD-time: mean=166.53 / std=208.66
• UD-time: mean=82.74 / std=194.25
• UU-time: mean=163.11 / std=216.34
• DU-time: mean=246.89 / std=230.15
• Total number of Backspace keys: 23
• Typing speed (keystrokes per minute): 360.91
"
"IR 활성, Raman 활성 여부를 알면 뭐 어디에 써먹는 거야",p30,Novice,task1,128.71621621621622,48.77106717825676,122.83783783783784,35.68700581867454,202.3108108108108,443.5232515619062,73.5945945945946,454.8955598610963,196.43243243243242,441.81968308166824,325.14864864864865,430.88623812281156,3,393.8963804116395,"• Duration: mean=128.72 / std=48.77
• DD-time: mean=202.31 / std=443.52
• UD-time: mean=73.59 / std=454.90
• UU-time: mean=196.43 / std=441.82
• DU-time: mean=325.15 / std=430.89
• Total number of Backspace keys: 3
• Typing speed (keystrokes per minute): 393.90
"
"IR, 라만이 뭐야",p6,Beginner,task1,108.24137931034483,105.64213687607726,106.93103448275862,105.66251228540354,197.44827586206895,219.3880427473034,89.20689655172414,238.0318675109258,196.13793103448276,280.3247764568207,304.37931034482756,268.76096838655496,7,309.2783505154639,"• Duration: mean=108.24 / std=105.64
• DD-time: mean=197.45 / std=219.39
• UD-time: mean=89.21 / std=238.03
• UU-time: mean=196.14 / std=280.32
• DU-time: mean=304.38 / std=268.76
• Total number of Backspace keys: 7
• Typing speed (keystrokes per minute): 309.28
"
IR/Raman이 활성이라는게 무슨의미야?,p23,Proficient,task1,112.04918032786885,63.086032851841345,107.59016393442623,54.928552699296034,176.0,241.09984100644553,63.950819672131146,245.48967569801573,171.54098360655738,261.03023922976763,283.59016393442624,257.11906302004525,8,349.6703926626541,"• Duration: mean=112.05 / std=63.09
• DD-time: mean=176.00 / std=241.10
• UD-time: mean=63.95 / std=245.49
• UU-time: mean=171.54 / std=261.03
• DU-time: mean=283.59 / std=257.12
• Total number of Backspace keys: 8
• Typing speed (keystrokes per minute): 349.67
"
IR/라만 활성 여부 개념부터 다시 알려줘. 간단하고 짧게.,p26,Novice,task1,94.6951219512195,36.766426252325104,94.8048780487805,36.677923869374894,167.5,282.6797800067974,72.8048780487805,284.2400932190863,167.609756097561,304.3237699238765,262.3048780487805,303.19894007047833,9,363.9322435091353,"• Duration: mean=94.70 / std=36.77
• DD-time: mean=167.50 / std=282.68
• UD-time: mean=72.80 / std=284.24
• UU-time: mean=167.61 / std=304.32
• DU-time: mean=262.30 / std=303.20
• Total number of Backspace keys: 9
• Typing speed (keystrokes per minute): 363.93
"
"IR/라만 활성 여부가 회전축, 반전중심, 거울면 등의 대칭요소, 그리고 점군 분류 기준과 어떤 연관이 있어? 설명해줄래?",p18,Novice,task1,83.23414634146341,75.77238752121221,79.82926829268293,58.584237339561376,169.4878048780488,267.1877618747685,86.25365853658536,268.24495691544524,166.0829268292683,280.80611891973473,249.3170731707317,280.2866214221693,10,355.0090916962507,"• Duration: mean=83.23 / std=75.77
• DD-time: mean=169.49 / std=267.19
• UD-time: mean=86.25 / std=268.24
• UU-time: mean=166.08 / std=280.81
• DU-time: mean=249.32 / std=280.29
• Total number of Backspace keys: 10
• Typing speed (keystrokes per minute): 355.01
"
IR/라만 활성 여부란 게 있다는데 그게 점군과 무슨 상관이 있는거야,p5,Novice,task1,125.1027397260274,61.31520927954058,124.26712328767124,60.80100850977217,198.6917808219178,287.0482012885879,73.58904109589041,293.34173718655495,197.85616438356163,294.50318164023474,322.958904109589,288.7424070167477,30,303.156146179402,"• Duration: mean=125.10 / std=61.32
• DD-time: mean=198.69 / std=287.05
• UD-time: mean=73.59 / std=293.34
• UU-time: mean=197.86 / std=294.50
• DU-time: mean=322.96 / std=288.74
• Total number of Backspace keys: 30
• Typing speed (keystrokes per minute): 303.16
"
IR/라만 활성이 뭐야?,p2,Novice,task1,119.03125,73.66028578286202,114.5625,60.85516252916931,243.96875,259.1153043095281,124.9375,270.0864780864849,239.5,281.3888366999566,358.53125,271.3873537328684,3,253.96825396825398,"• Duration: mean=119.03 / std=73.66
• DD-time: mean=243.97 / std=259.12
• UD-time: mean=124.94 / std=270.09
• UU-time: mean=239.50 / std=281.39
• DU-time: mean=358.53 / std=271.39
• Total number of Backspace keys: 3
• Typing speed (keystrokes per minute): 253.97
"
IR과  Raman의 차이는 뭐야?,p11,Intermediate,task1,100.20930232558139,41.98330628529057,97.06976744186046,29.711626190718842,218.2325581395349,213.33205027991798,118.02325581395348,219.40943335757044,215.09302325581396,217.9985598416266,315.30232558139534,211.0482380973286,3,282.8327121245341,"• Duration: mean=100.21 / std=41.98
• DD-time: mean=218.23 / std=213.33
• UD-time: mean=118.02 / std=219.41
• UU-time: mean=215.09 / std=218.00
• DU-time: mean=315.30 / std=211.05
• Total number of Backspace keys: 3
• Typing speed (keystrokes per minute): 282.83
"
IR과 라만 활성 여부에 대해서는 결국 주어진 사전 정보만으로는 정확히 알수 없는거야? 실험으로 알아가야하는건가,p12,Beginner,task1,95.06410256410257,46.58058863982242,94.8,46.90541491894032,189.47659574468085,284.6310298752557,90.95299145299145,281.754515887097,186.15384615384616,286.08443230982766,284.27659574468083,287.8936845351059,39,323.2239873461248,"• Duration: mean=95.06 / std=46.58
• DD-time: mean=189.48 / std=284.63
• UD-time: mean=90.95 / std=281.75
• UU-time: mean=186.15 / std=286.08
• DU-time: mean=284.28 / std=287.89
• Total number of Backspace keys: 39
• Typing speed (keystrokes per minute): 323.22
"
IR과 라만 활성에 대해 비전공자의 시선에서 처음부터 세세하게 알려줘. 그리고 그것이 분자의 대칭성과 점군 분류 체계와 어떤 연관성을 지녔는지도 세세하게 알려줘.,p31,Novice,task2,78.60396039603961,40.27161404973251,77.97029702970298,38.97659055767814,154.40594059405942,379.2225100782164,75.8019801980198,377.6618118131964,153.77227722772278,380.0021230645148,232.37623762376236,382.1295899815141,50,390.9929672882121,"• Duration: mean=78.60 / std=40.27
• DD-time: mean=154.41 / std=379.22
• UD-time: mean=75.80 / std=377.66
• UU-time: mean=153.77 / std=380.00
• DU-time: mean=232.38 / std=382.13
• Total number of Backspace keys: 50
• Typing speed (keystrokes per minute): 390.99
"
"IR에서는 분자의 진동,
라만 활성 여부는 ㅂ빛과 분자의 충돌에 대한 건가요? 설명해주세요
그리고 각각에 대해서 어떻게 확인할 수 잇는지 쉽게 설명해주세요",p3,Novice,task1,103.32432432432432,48.049213489527716,102.3018018018018,46.13666396094004,189.0855855855856,820.6871179585672,85.76126126126127,821.9582300130493,188.06306306306305,821.5249673766189,291.3873873873874,820.4111944537316,19,318.2719648276027,"• Duration: mean=103.32 / std=48.05
• DD-time: mean=189.09 / std=820.69
• UD-time: mean=85.76 / std=821.96
• UU-time: mean=188.06 / std=821.52
• DU-time: mean=291.39 / std=820.41
• Total number of Backspace keys: 19
• Typing speed (keystrokes per minute): 318.27
"
IR이랑 Raman이 특정 진동수 영역에서의 활성을 판단한다는건 알겠는데 이게 분광학적 대칭이랑 무슨상관이야?,p23,Expert,task1,97.19354838709677,51.736148216291326,95.23502304147465,43.72732289664894,246.889400921659,986.6000337523321,149.69585253456222,987.6559040697473,244.93087557603687,985.6648347668636,342.12442396313367,984.781122608981,35,246.4182296496773,"• Duration: mean=97.19 / std=51.74
• DD-time: mean=246.89 / std=986.60
• UD-time: mean=149.70 / std=987.66
• UU-time: mean=244.93 / std=985.66
• DU-time: mean=342.12 / std=984.78
• Total number of Backspace keys: 35
• Typing speed (keystrokes per minute): 246.42
"
IR이랑 라만 활성이 뭐냐,p1,Beginner,task1,128.0681818181818,115.15114389706851,120.18181818181819,104.0807541415023,203.52272727272728,215.48457977920734,75.45454545454545,243.52846684711182,195.63636363636363,260.4709590480282,323.70454545454544,235.64523784365608,7,299.15014164305944,"• Duration: mean=128.07 / std=115.15
• DD-time: mean=203.52 / std=215.48
• UD-time: mean=75.45 / std=243.53
• UU-time: mean=195.64 / std=260.47
• DU-time: mean=323.70 / std=235.65
• Total number of Backspace keys: 7
• Typing speed (keystrokes per minute): 299.15
"
K-GAAP는 특정 기간을 기준으로 그에 따른 이익을 말하는건가?,p19,Novice,task3,91.21875,73.64783959028118,91.55208333333333,73.62320426428307,142.40625,141.45072254285142,51.1875,158.5970937876692,142.73958333333334,176.22295954074272,233.95833333333334,158.9339430254407,9,422.13264932209603,"• Duration: mean=91.22 / std=73.65
• DD-time: mean=142.41 / std=141.45
• UD-time: mean=51.19 / std=158.60
• UU-time: mean=142.74 / std=176.22
• DU-time: mean=233.96 / std=158.93
• Total number of Backspace keys: 9
• Typing speed (keystrokes per minute): 422.13
"
